areaname,country,devname,lat,lon,flag,capital,year,value
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1993,352
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1994,234
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1995,210
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1996,219
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1997,181
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1998,146
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1999,164
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2000,212
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2001,360
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2002,321
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2003,345
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2004,350
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2005,370
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2006,318
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2007,350
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2008,480
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2009,520
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2010,490
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2011,375
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2012,417
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,2013,415
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1980,978
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1981,972
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1982,1201
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1983,900
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1984,668
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1985,514
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1986,691
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1987,1072
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1988,1334
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1989,2261
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1990,2470
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1991,3079
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1992,4071
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1993,4777
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1994,4666
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1995,4994
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1996,9125
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1997,13073
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1998,9068
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,1999,9979
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2000,15400
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2001,16708
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2002,15110
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2003,13205
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2004,13399
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2005,14314
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2006,13127
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2007,10124
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2008,8994
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2009,7217
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2010,6811
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2011,7468
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2012,11227
Asia,Pakistan,Developing regions,30,70,https://restcountries.eu/data/pak.svg,Islamabad,2013,12603
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1980,6051
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1981,5921
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1982,5249
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1983,4562
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1984,3801
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1985,3150
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1986,4166
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1987,7360
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1988,8639
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1989,11865
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1990,12509
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1991,12718
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1992,13670
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1993,20479
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1994,19532
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1995,15864
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1996,13692
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1997,11549
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1998,8735
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,1999,9734
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2000,10763
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2001,13836
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2002,11707
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2003,12758
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2004,14004
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2005,18139
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2006,18400
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2007,19837
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2008,24887
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2009,28573
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2010,38617
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2011,36765
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2012,34315
Asia,Philippines,Developing regions,13,122,https://restcountries.eu/data/phl.svg,Manila,2013,29544
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1980,863
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1981,2930
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1982,5881
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1983,4546
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1984,3588
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1985,2819
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1986,4808
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1987,6931
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1988,9211
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1989,16025
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1990,17040
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1991,16028
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1992,12145
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1993,6960
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1994,3550
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1995,2405
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1996,2136
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1997,1758
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1998,1488
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,1999,1354
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2000,1471
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2001,1601
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2002,1447
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2003,1394
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2004,1533
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2005,1405
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2006,1263
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2007,1235
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2008,1267
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2009,1013
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2010,795
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2011,720
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2012,779
Europe,Poland,Developed regions,52,20,https://restcountries.eu/data/pol.svg,Warsaw,2013,852
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1980,4473
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1981,3486
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1982,2432
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1983,1433
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1984,1398
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1985,1451
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1986,2617
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1987,7684
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1988,6888
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1989,8570
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1990,8452
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1991,6286
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1992,3328
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1993,2347
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1994,1599
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1995,1405
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1996,1237
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1997,1167
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1998,625
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,1999,458
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2000,469
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2001,531
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2002,364
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2003,329
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2004,336
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2005,338
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2006,424
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2007,405
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2008,665
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2009,623
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2010,629
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2011,528
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2012,560
Europe,Portugal,Developed regions,39.5,-8,https://restcountries.eu/data/prt.svg,Lisbon,2013,630
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1980,375
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1981,438
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1982,583
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1983,543
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1984,524
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1985,604
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1986,656
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1987,1202
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1988,1106
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1989,1582
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1990,2252
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1991,2337
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1992,3147
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1993,3676
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1994,3495
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1995,4279
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1996,3909
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1997,3993
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1998,3033
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,1999,3538
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2000,4539
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2001,5652
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2002,5765
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2003,5541
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2004,5755
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2005,5048
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2006,4468
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2007,3834
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2008,2837
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2009,2076
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2010,1922
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2011,1776
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2012,1588
Europe,Romania,Developed regions,46,25,https://restcountries.eu/data/rou.svg,Bucharest,2013,1512
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1980,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1981,7
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1982,4
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1983,1
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1984,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1985,0
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1986,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1987,0
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1988,1
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1989,1
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1990,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1991,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1992,1
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1993,5
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1994,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1995,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1996,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1997,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1998,4
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,1999,0
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2000,1
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2001,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2002,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2003,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2004,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2005,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2006,0
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2007,1
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2008,4
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2009,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2010,5
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2011,3
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2012,2
Oceania,Samoa,Developing regions,-13.58333333,-172.3333333,https://restcountries.eu/data/wsm.svg,Apia,2013,0
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1980,7
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1981,10
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1982,7
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1983,12
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1984,14
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1985,10
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1986,37
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1987,190
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1988,217
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1989,401
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1990,1059
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1991,3266
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1992,5794
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1993,3734
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1994,1576
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1995,2000
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1996,1541
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1997,1084
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1998,1397
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,1999,1652
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2000,1568
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2001,1155
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2002,730
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2003,957
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2004,1364
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2005,1198
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2006,1061
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2007,1166
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2008,1015
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2009,1214
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2010,1528
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2011,1535
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2012,1582
Africa,Somalia,Developing regions,10,49,https://restcountries.eu/data/som.svg,Mogadishu,2013,2028
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1980,1026
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1981,1118
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1982,781
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1983,379
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1984,271
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1985,310
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1986,718
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1987,1470
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1988,1305
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1989,1301
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1990,902
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1991,823
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1992,1059
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1993,1549
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1994,2366
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1995,1455
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1996,1308
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1997,1729
Africa,South Africa,Developing regions,-29,24,https://restcountries.eu/data/zaf.svg,Pretoria,1998,1350
