areaname,country,devname,lat,lon,flag,year,value
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1980,5123
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1981,6682
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1982,3308
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1983,1863
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1984,1527
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1985,1816
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1986,1960
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1987,2643
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1988,2758
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1989,4323
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1990,8076
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1991,14255
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1992,10846
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1993,9817
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1994,13128
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1995,14398
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1996,19415
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1997,20475
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1998,21049
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,1999,30069
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2000,35529
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2001,36434
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2002,31961
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2003,36439
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2004,36619
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2005,42584
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2006,33518
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2007,27642
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2008,30037
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2009,29622
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2010,30391
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2011,28502
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2012,33024
Asia,China,All,35,105,https://restcountries.eu/data/chn.svg,2013,34129
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1980,1011
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1981,1456
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1982,1572
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1983,1081
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1984,847
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1985,962
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1986,1208
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1987,2338
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1988,2805
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1989,2979
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1990,2087
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1991,2598
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1992,3790
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1993,3819
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1994,3005
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1995,3501
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1996,3250
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1997,4093
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1998,4938
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,1999,7108
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2000,7618
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2001,9619
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2002,7342
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2003,7117
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2004,5352
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2005,5832
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2006,6215
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2007,5920
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2008,7294
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2009,5874
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2010,5537
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2011,4588
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2012,5316
Asia,Republic of Korea,All,37,127.5,https://restcountries.eu/data/kor.svg,2013,4509
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1980,6051
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1981,5921
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1982,5249
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1983,4562
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1984,3801
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1985,3150
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1986,4166
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1987,7360
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1988,8639
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1989,11865
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1990,12509
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1991,12718
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1992,13670
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1993,20479
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1994,19532
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1995,15864
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1996,13692
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1997,11549
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1998,8735
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,1999,9734
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2000,10763
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2001,13836
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2002,11707
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2003,12758
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2004,14004
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2005,18139
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2006,18400
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2007,19837
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2008,24887
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2009,28573
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2010,38617
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2011,36765
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2012,34315
Asia,Philippines,All,13,122,https://restcountries.eu/data/phl.svg,2013,29544
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1980,8880
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1981,8670
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1982,8147
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1983,7338
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1984,5704
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1985,4211
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1986,7150
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1987,10189
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1988,11522
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1989,10343
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1990,12041
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1991,13734
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1992,13673
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1993,21496
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1994,18620
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1995,18489
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1996,23859
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1997,22268
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1998,17241
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,1999,18974
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2000,28572
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2001,31223
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2002,31889
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2003,27155
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2004,28235
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2005,36210
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2006,33848
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2007,28742
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2008,28261
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2009,29456
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2010,34235
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2011,27509
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2012,30933
Asia,India,All,20,77,https://restcountries.eu/data/ind.svg,2013,33087
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1980,1172
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1981,1429
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1982,1822
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1983,1592
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1984,1977
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1985,1648
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1986,1794
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1987,2989
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1988,3273
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1989,3781
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1990,3655
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1991,6250
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1992,6814
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1993,3959
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1994,2785
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1995,3956
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1996,6205
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1997,7982
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1998,7057
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,1999,6208
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2000,5884
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2001,6169
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2002,8129
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2003,5918
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2004,6348
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2005,5837
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2006,7480
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2007,6974
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2008,6475
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2009,6580
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2010,7477
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2011,7479
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2012,7534
Asia,Iran (Islamic Republic of),All,32,53,https://restcountries.eu/data/irn.svg,2013,11291
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1980,978
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1981,972
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1982,1201
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1983,900
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1984,668
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1985,514
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1986,691
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1987,1072
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1988,1334
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1989,2261
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1990,2470
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1991,3079
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1992,4071
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1993,4777
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1994,4666
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1995,4994
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1996,9125
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1997,13073
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1998,9068
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,1999,9979
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2000,15400
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2001,16708
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2002,15110
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2003,13205
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2004,13399
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2005,14314
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2006,13127
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2007,10124
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2008,8994
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2009,7217
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2010,6811
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2011,7468
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2012,11227
Asia,Pakistan,All,30,70,https://restcountries.eu/data/pak.svg,2013,12603
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1980,185
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1981,371
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1982,290
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1983,197
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1984,1086
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1985,845
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1986,1838
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1987,4447
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1988,2779
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1989,2758
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1990,3525
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1991,7266
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1992,13102
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1993,9563
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1994,7150
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1995,9368
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1996,6484
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1997,5415
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1998,3566
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,1999,4982
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2000,6081
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2001,5861
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2002,5279
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2003,4892
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2004,4495
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2005,4930
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2006,4714
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2007,4123
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2008,4756
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2009,4547
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2010,4422
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2011,3309
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2012,3338
Asia,Sri Lanka,All,7,81,https://restcountries.eu/data/lka.svg,2013,2394
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1980,863
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1981,2930
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1982,5881
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1983,4546
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1984,3588
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1985,2819
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1986,4808
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1987,6931
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1988,9211
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1989,16025
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1990,17040
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1991,16028
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1992,12145
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1993,6960
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1994,3550
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1995,2405
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1996,2136
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1997,1758
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1998,1488
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,1999,1354
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2000,1471
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2001,1601
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2002,1447
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2003,1394
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2004,1533
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2005,1405
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2006,1263
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2007,1235
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2008,1267
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2009,1013
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2010,795
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2011,720
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2012,779
Europe,Poland,All,52,20,https://restcountries.eu/data/pol.svg,2013,852
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1980,22045
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1981,24796
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1982,20620
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1983,10015
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1984,10170
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1985,9564
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1986,9470
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1987,21337
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1988,27359
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1989,23795
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1990,31668
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1991,23380
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1992,34123
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1993,33720
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1994,39231
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1995,30145
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1996,29322
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1997,22965
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1998,10367
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,1999,7045
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2000,8840
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2001,11728
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2002,8046
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2003,6797
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2004,7533
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2005,7258
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2006,7140
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2007,8216
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2008,8979
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2009,8876
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2010,8724
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2011,6204
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2012,6195
Europe,United Kingdom of Great Britain and Northern Ireland,All,54,-2,https://restcountries.eu/data/gbr.svg,2013,5827
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1980,9378
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1981,10030
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1982,9074
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1983,7100
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1984,6661
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1985,6543
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1986,7074
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1987,7705
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1988,6469
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1989,6790
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1990,5892
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1991,6054
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1992,6842
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1993,7435
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1994,5901
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1995,4890
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1996,5515
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1997,4753
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1998,4437
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,1999,5196
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2000,5433
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2001,5604
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2002,4948
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2003,5543
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2004,6990
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2005,8394
Northern America,United States of America,All,38,-97,https://restcountries.eu/data/usa.svg,2006,9613
